120;006000;020000;0012000;020000;0012000
120;006100;020064;0012240;020056;0012235
120;006200;020197;0012520;020172;0012505
120;006300;020330;0012810;020288;0012780
120;006400;020462;0013095;020405;0013060
120;006500;020594;0013385;020519;0013335
120;006600;020726;0013680;020636;0013620
120;006700;020858;0013975;020750;0013905
120;006800;020990;0014275;020867;0014190
120;006900;021122;0014575;020981;0014475
120;007000;021254;0014880;021098;0014770
120;007100;021387;0015185;021214;0015060
120;007200;021520;0015495;021330;0015360
120;007300;021651;0015805;021445;0015655
120;007400;021784;0016120;021561;0015955
120;007500;021917;0016440;021677;0016260
120;007600;022048;0016755;021792;0016560
120;007700;022181;0017080;021908;0016870
120;007800;022312;0017405;022023;0017180
120;007900;022445;0017730;022139;0017490
120;008000;022576;0018060;022254;0017805
120;008100;022709;0018395;022370;0018120
120;008200;022842;0018730;022486;0018440
120;008300;022974;0019070;022603;0018760
120;008400;023106;0019410;022717;0019080
120;008500;023238;0019750;022834;0019410
120;008600;023371;0020100;022950;0019735
120;008700;023504;0020450;023066;0020065
120;008800;023635;0020800;023181;0020400
120;008900;023766;0021150;023296;0020735
120;009000;023899;0021510;023412;0021070
120;009100;024032;0021870;023528;0021410
120;009200;024163;0022230;023643;0021750
120;009300;024296;0022595;023759;0022095
120;009400;024429;0022965;023875;0022445
120;009500;024560;0023330;023990;0022790
120;009600;024693;0023705;024106;0023140
120;009700;024826;0024080;024222;0023495
120;009800;024958;0024460;024339;0023850
120;009900;025090;0024840;024453;0024210
120;010000;025221;0025220;024568;0024570
120;010100;025354;0025610;024684;0024930
120;010200;025486;0025995;024801;0025295
120;010300;025618;0026385;024915;0025660
120;010400;025750;0026780;025032;0026035
120;010500;025883;0027175;025148;0026405
120;010600;026016;0027575;025264;0026780
120;010700;026147;0027975;025379;0027155
120;010800;026280;0028380;025495;0027535
120;010900;026413;0028790;025611;0027915
120;011000;026544;0029200;025726;0028300
120;011100;026675;0029610;025841;0028685
120;011200;026808;0030025;025957;0029070
120;011300;026941;0030445;026073;0029460
120;011400;027072;0030860;026188;0029855
120;011500;027205;0031285;026304;0030250
120;011600;027338;0031710;026420;0030645
120;011700;027470;0032140;026537;0031050
120;011800;027602;0032570;026651;0031450
120;011900;027734;0033005;026768;0031855
120;012000;027867;0033440;026884;0032260
120;012100;028000;0033880;027000;0032670
120;012200;028146;0034340;027146;0033120
120;012300;028295;0034805;027295;0033575
120;012400;028445;0035270;027445;0034030
120;012500;028594;0035745;027594;0034495
120;012600;028742;0036215;027742;0034955
120;012700;028891;0036690;027891;0035420
120;012800;029040;0037170;028040;0035890
120;012900;029188;0037655;028188;0036365
120;013000;029337;0038140;028337;0036840
120;013100;029487;0038630;028487;0037320
120;013200;029636;0039120;028636;0037800
120;013300;029782;0039610;028782;0038280
120;013400;029931;0040110;028931;0038770
120;013500;030081;0040610;029081;0039260
120;013600;030230;0041115;029230;0039755
120;013700;030378;0041620;029378;0040250
