100;005000;020000;0010000;020000;0010000
100;005100;020160;0010280;020140;0010270
100;005200;020320;0010565;020280;0010545
100;005300;020480;0010855;020420;0010825
100;005400;020640;0011145;020560;0011100
100;005500;020800;0011440;020700;0011385
100;005600;020960;0011740;020840;0011670
100;005700;021120;0012040;020980;0011960
100;005800;021280;0012340;021120;0012250
100;005900;021440;0012650;021260;0012545
100;006000;021600;0012960;021400;0012840
100;006100;021760;0013275;021540;0013140
100;006200;021920;0013590;021680;0013440
100;006300;022080;0013910;021820;0013745
100;006400;022240;0014235;021960;0014055
100;006500;022400;0014560;022100;0014365
100;006600;022560;0014890;022240;0014680
100;006700;022720;0015220;022380;0014995
100;006800;022880;0015560;022520;0015315
100;006900;023040;0015900;022660;0015635
100;007000;023200;0016240;022800;0015960
100;007100;023360;0016585;022940;0016285
100;007200;023520;0016935;023080;0016620
100;007300;023680;0017285;023220;0016950
100;007400;023840;0017640;023360;0017285
100;007500;024000;0018000;023500;0017625
100;007600;024160;0018360;023640;0017965
100;007700;024320;0018725;023780;0018310
100;007800;024480;0019095;023920;0018660
100;007900;024640;0019465;024060;0019005
100;008000;024800;0019840;024200;0019360
100;008100;024960;0020220;024340;0019715
100;008200;025120;0020600;024480;0020075
100;008300;025280;0020980;024620;0020435
100;008400;025440;0021370;024760;0020800
100;008500;025600;0021760;024900;0021165
100;008600;025760;0022155;025040;0021535
100;008700;025920;0022550;025180;0021905
100;008800;026080;0022950;025320;0022280
100;008900;026240;0023355;025460;0022660
100;009000;026400;0023760;025600;0023040
100;009100;026560;0024170;025740;0023425
100;009200;026720;0024580;025880;0023810
100;009300;026880;0025000;026020;0024200
100;009400;027040;0025420;026160;0024590
100;009500;027200;0025840;026300;0024985
100;009600;027360;0026265;026440;0025380
100;009700;027520;0026695;026580;0025785
100;009800;027680;0027125;026720;0026185
100;009900;027840;0027560;026860;0026590
100;010000;028000;0028000;027000;0027000
100;010100;028180;0028460;027180;0027450
100;010200;028360;0028925;027360;0027905
100;010300;028540;0029395;027540;0028365
100;010400;028720;0029870;027720;0028830
100;010500;028900;0030345;027900;0029295
100;010600;029080;0030825;028080;0029765
100;010700;029260;0031310;028260;0030240
100;010800;029440;0031795;028440;0030715
100;010900;029620;0032285;028620;0031195
100;011000;029800;0032780;028800;0031680
100;011100;029980;0033280;028980;0032170
100;011200;030160;0033780;029160;0032660
100;011300;030340;0034285;029340;0033155
100;011400;030520;0034795;029520;0033655
100;011500;030700;0035305;029700;0034155
100;011600;030880;0035820;029880;0034660
100;011700;031060;0036340;030060;0035170
100;011800;031240;0036865;030240;0035685
100;011900;031420;0037390;030420;0036200
100;012000;031600;0037920;030600;0036720
100;012100;031780;0038455;030780;0037245
100;012200;031960;0038990;030960;0037770
100;012300;032140;0039530;031140;0038300
100;012400;032320;0040075;031320;0038835
100;012500;032500;0040625;031500;0039375
100;012600;032680;0041175;031680;0039915
100;012700;032860;0041730;031860;0040460
100;012800;033040;0042290;032040;0041010
100;012900;033220;0042855;032220;0041565
100;013000;033400;0043420;032400;0042120
100;013100;033580;0043990;032580;0042680
100;013200;033760;0044565;032760;0043245
100;013300;033940;0045140;032940;0043810
100;013400;034120;0045720;033120;0044380
100;013500;034300;0046305;033300;0044955
100;013600;034480;0046895;033480;0045535
100;013700;034660;0047485;033660;0046115
100;013800;034840;0048080;033840;0046700
100;013900;035020;0048680;034020;0047290
100;014000;035200;0049280;034200;0047880
100;014100;035380;0049885;034380;0048475
100;014200;035560;0050495;034560;0049075
100;014300;035740;0051110;034740;0049680
100;014400;035920;0051725;034920;0050285
100;014500;036100;0052345;035100;0050895
100;014600;036280;0052970;035280;0051510
100;014700;036460;0053595;035460;0052125
100;014800;036640;0054225;035640;0052745
100;014900;036820;0054860;035820;0053370
100;015000;037000;0055500;036000;0054000
100;015100;037180;0056140;036160;0054600
100;015200;037360;0056785;036320;0055205
100;015300;037540;0057435;036480;0055815
100;015400;037720;0058090;036640;0056425
100;015500;037900;0058745;036800;0057040
100;015600;038080;0059405;036960;0057660
100;015700;038260;0060070;037120;0058280
100;015800;038440;0060735;037280;0058900
100;015900;038620;0061405;037440;0059530
100;016000;038800;0062080;037600;0060160
100;016100;038980;0062760;037760;0060795
100;016200;039160;0063440;037920;0061430
100;016300;039340;0064125;038080;0062070
100;016400;039520;0064815;038240;0062715
100;016500;039700;0065505;038400;0063360
100;016600;039880;0066200;038560;0064010
100;016700;040060;0066900;038720;0064660
